,action_object_ratio
11309,16.91
11310,15.795
11311,9.775974025974026
11312,16.185
11313,17.256435643564355
11314,16.92982456140351
11315,16.59259259259259
11316,14.867241379310345
11317,12.163636363636364
11318,13.526923076923078
11319,22.768
11320,21.327272727272728
11321,18.163888888888888
11322,18.674468085106383
11323,11.834313725490196
11324,14.882051282051282
11325,11.86078431372549
11326,16.0675
11327,92.1
11328,17.438260869565216
11329,13.810638297872341
11330,10.737837837837837
11331,24.14242424242424
11332,15.348101265822784
11333,18.825882352941175
11334,14.70531914893617
11335,18.043661971830986
11336,6.733333333333333
11337,15.356701030927836
11338,16.98421052631579
11339,49.06
11340,16.46
11341,15.794505494505495
11342,20.5943661971831
11343,13.802459016393442
11344,14.88
11345,24.682758620689654
11346,17.445238095238096
11347,21.296969696969697
11348,15.831297709923664
11349,16.511627906976745
11350,20.1875
11351,19.975675675675674
11352,16.018627450980393
11353,18.621138211382114
11354,17.276315789473685
11355,20.82
11356,19.620689655172413
11357,18.764835164835166
11358,15.603488372093024
11359,17.43617021276596
11360,16.03142857142857
11361,13.712121212121213
11362,12.995454545454546
11363,18.864912280701756
11364,18.746153846153845
11365,14.35609756097561
11366,12.678195488721805
11367,15.272881355932203
11368,18.127142857142857
11369,33.056
11370,11.14109589041096
11371,19.804761904761904
11372,17.07894736842105
11373,14.372727272727273
11374,17.43695652173913
11375,16.842
11376,17.316666666666666
11377,20.571739130434782
11378,14.452631578947368
11379,14.493069306930693
11380,17.255479452054793
11381,22.71746031746032
11382,14.504545454545454
11383,12.04766355140187
11384,17.22222222222222
11385,12.98358208955224
11386,14.485393258426967
11387,7.870270270270271
11388,22.83653846153846
11389,15.24313725490196
11390,18.868965517241378
11391,11.99551282051282
11392,19.54920634920635
11393,18.28684210526316
11394,19.486363636363638
11395,15.621052631578948
11396,15.151428571428571
11397,27.122222222222224
11398,15.5
11399,15.987254901960783
11400,14.091111111111111
11401,17.78018018018018
11402,7.041818181818182
11403,16.51578947368421
11404,39.075
11405,15.853658536585366
11406,10.697222222222223
11407,11.929931972789115
11408,20.06890756302521
11409,15.08130081300813
11410,14.931944444444444
11411,15.234905660377358
11412,21.75294117647059
11413,17.307692307692307
11414,20.670967741935485
11415,17.096212121212123
11416,14.70709219858156
11417,8.947085201793723
11418,16.986842105263158
11419,16.959
11420,12.790322580645162
11421,14.246808510638298
11422,14.044897959183674
11423,15.105
11424,14.441176470588236
11425,15.166037735849057
11426,17.91470588235294
11427,13.561797752808989
11428,14.900684931506849
11429,15.317777777777778
11430,12.023115577889447
11431,10.191666666666666
11432,12.0453125
11433,13.314285714285715
11434,29.985365853658536
11435,15.581052631578947
11436,15.966666666666667
11437,9.813580246913581
11438,11.259782608695652
11439,13.165909090909091
11440,18.19142857142857
11441,16.41590909090909
11442,16.16315789473684
11443,14.290909090909091
11444,6.765546218487395
11445,14.88688524590164
11446,20.39666666666667
11447,15.471428571428572
11448,11.88125
11449,16.9
11450,16.30375939849624
11451,14.753691275167785
11452,11.713235294117647
11453,18.57674418604651
11454,9.195754716981131
11455,16.796666666666667
11456,11.529761904761905
11457,22.794117647058822
11458,14.51063829787234
11459,15.025714285714285
11460,11.445637583892617
11461,17.608333333333334
11462,14.585714285714285
11463,19.588405797101448
11464,20.594736842105263
11465,17.775806451612905
11466,23.591489361702127
11467,17.605797101449276
11468,10.822477064220184
11469,18.065625
11470,16.82051282051282
11471,16.474418604651163
11472,17.790654205607478
11473,16.48470588235294
11474,11.2625
11475,23.266666666666666
11476,15.568055555555556
11477,26.391666666666666
11478,17.357142857142858
11479,50.25833333333333
11480,11.475
11481,12.370093457943925
11482,20.370833333333334
11483,9.721383647798742
11484,15.536585365853659
11485,16.681818181818183
11486,12.367289719626168
11487,14.84390243902439
11488,19.453333333333333
11489,11.783221476510066
11490,15.070689655172414
11491,18.525454545454547
11492,10.611764705882353
11493,13.458992805755395
11494,18.04769230769231
11495,19.15810810810811
11496,16.987692307692306
11497,15.712962962962964
11498,16.147252747252747
11499,16.18938053097345
11500,13.754545454545454
11501,17.494285714285713
11502,18.364473684210527
11503,12.798863636363636
11504,13.654545454545454
11505,15.96829268292683
11506,38.29090909090909
11507,19.8125
11508,17.87837837837838
11509,15.607894736842105
11510,16.366666666666667
11511,14.563432835820896
11512,27.116
11513,20.65806451612903
11514,12.40297619047619
11515,16.07777777777778
11516,17.208695652173912
11517,15.946534653465347
11518,14.47051282051282
11519,16.451908396946564
11520,20.321875
11521,16.2875
11522,20.473913043478262
11523,18.925
11524,14.965
11525,19.4680412371134
11526,16.805
11527,27.342105263157894
11528,16.197674418604652
11529,19.456756756756757
11530,4.9071428571428575
11531,13.785611510791368
11532,17.35
11533,19.275
11534,19.40921052631579
11535,13.972881355932204
11536,33.65625
11537,12.904545454545454
11538,14.622352941176471
11539,19.38064516129032
11540,10.55
11541,15.555479452054794
11542,12.762
11543,26.389285714285716
11544,8.865
11545,16.364545454545453
11546,13.778625954198473
11547,16.122680412371135
11548,19.519444444444446
11549,18.377777777777776
11550,16.456603773584906
11551,8.446153846153846
11552,15.525
11553,23.041666666666668
11554,19.28181818181818
11555,6.251526717557252
11556,16.29537037037037
11557,21.0
11558,17.7468085106383
11559,11.102803738317757
11560,10.414383561643836
11561,26.645454545454545
11562,24.31578947368421
11563,13.750769230769231
11564,10.842666666666666
11565,16.806818181818183
11566,16.95686274509804
11567,39.54054054054054
11568,14.24795918367347
11569,13.708928571428572
11570,16.9027027027027
11571,28.476190476190474
11572,17.816030534351146
11573,14.638181818181819
11574,10.524120603015076
11575,18.223333333333333
11576,15.885555555555555
11577,15.386046511627907
11578,11.689808917197452
11579,12.122395833333334
11580,14.468345323741007
11581,13.414912280701754
11582,16.51081081081081
11583,17.582558139534882
11584,19.378260869565217
11585,12.498809523809523
11586,18.430555555555557
11587,14.444318181818181
11588,16.689320388349515
11589,15.183870967741935
11590,20.73090909090909
11591,15.57037037037037
11592,11.601801801801802
11593,17.46
11594,20.608955223880596
11595,19.99402985074627
11596,29.876923076923077
11597,21.60253164556962
11598,16.564285714285713
11599,13.148507462686567
11600,16.17669172932331
11601,17.272972972972973
11602,19.179032258064517
11603,16.58823529411765
11604,13.137878787878789
11605,9.962424242424243
11606,14.746511627906976
11607,17.32087912087912
11608,12.229577464788733
11609,20.96896551724138
11610,17.971875
11611,17.482857142857142
11612,18.136363636363637
11613,14.029906542056075
11614,28.09622641509434
11615,11.270238095238096
11616,15.51264367816092
11617,21.096875
11618,7.57910447761194
11619,17.254545454545454
11620,4.865178571428571
11621,16.454716981132076
11622,18.53174603174603
11623,14.293617021276596
11624,25.086764705882352
11625,18.25
11626,19.21818181818182
11627,12.922641509433962
11628,19.46904761904762
11629,9.112053571428572
11630,13.019444444444444
11631,16.078625954198472
11632,16.713846153846156
11633,18.5825
11634,12.643157894736841
11635,19.064705882352943
11636,15.172222222222222
11637,16.865
11638,14.485365853658537
11639,14.529268292682927
11640,24.809615384615384
11641,13.829166666666667
11642,18.46
11643,16.010526315789473
11644,25.211764705882352
11645,17.9
11646,12.872
11647,18.73859649122807
11648,10.215695067264575
11649,21.902173913043477
11650,14.426315789473684
11651,16.187596899224808
11652,18.238888888888887
11653,18.315625
11654,17.11439393939394
11655,16.9375
11656,12.086904761904762
11657,15.602272727272727
11658,28.775
11659,18.683333333333334
11660,19.275454545454547
11661,12.983333333333333
11662,11.785148514851485
11663,15.302439024390244
11664,13.65
11665,15.753097345132744
11666,17.357777777777777
11667,19.083333333333332
11668,16.939473684210526
11669,17.955714285714286
11670,15.93421052631579
11671,14.43658536585366
11672,11.071900826446281
11673,26.06595744680851
11674,17.622522522522523
11675,18.67837837837838
11676,25.255555555555556
11677,16.758
11678,16.718604651162792
11679,10.693430656934307
11680,19.79550561797753
11681,15.451851851851853
11682,17.780172413793103
11683,15.44920634920635
11684,16.305263157894736
11685,16.12843137254902
11686,13.912396694214877
11687,17.857608695652175
11688,10.628095238095238
11689,11.91081081081081
11690,18.860975609756096
11691,11.093430656934306
11692,14.454237288135593
11693,11.166013071895424
11694,11.02037037037037
11695,20.865384615384617
11696,17.502702702702702
11697,18.601612903225806
11698,13.585106382978724
11699,13.835185185185185
11700,16.243434343434345
11701,17.9
11702,9.006965174129354
11703,17.963414634146343
11704,19.730882352941176
11705,13.133720930232558
11706,17.243478260869566
11707,14.60138888888889
11708,17.913888888888888
11709,14.648275862068965
11710,12.6515625
11711,15.742105263157894
11712,17.42439024390244
11713,11.166013071895424
11714,21.58409090909091
11715,16.62727272727273
11716,12.336021505376344
11717,14.478048780487805
11718,19.754166666666666
11719,15.315
11720,16.195744680851064
11721,13.954545454545455
11722,17.01240875912409
11723,14.958227848101266
11724,16.861538461538462
11725,16.989473684210527
11726,15.602272727272727
11727,13.875471698113207
11728,17.575862068965517
11729,13.776642335766423
11730,5.2214953271028035
11731,14.486046511627906
11732,15.870149253731343
11733,16.221359223300972
11734,17.604716981132075
11735,15.712698412698412
11736,18.60900900900901
11737,18.270454545454545
11738,21.883157894736843
11739,13.07090909090909
11740,44.4448275862069
11741,22.57857142857143
11742,15.947474747474747
11743,14.254867256637167
11744,17.534
11745,9.671942446043165
11746,20.0671875
11747,19.357692307692307
11748,13.56865671641791
11749,7.443636363636363
11750,17.855882352941176
11751,16.159375
11752,18.310714285714287
11753,15.836363636363636
11754,18.472727272727273
11755,18.699
11756,19.67878787878788
11757,5.28993288590604
11758,16.011764705882353
11759,14.517543859649123
11760,22.116883116883116
11761,21.176666666666666
11762,14.382456140350877
11763,15.197058823529412
11764,14.465
11765,16.225735294117648
11766,27.39047619047619
11767,22.35
11768,15.757547169811321
11769,20.95098039215686
11770,10.872289156626506
11771,18.32941176470588
11772,21.571186440677966
11773,30.9
11774,15.633707865168539
11775,16.475
11776,17.55897435897436
11777,21.063333333333333
11778,18.268367346938774
11779,22.245454545454546
11780,17.932978723404254
11781,20.401492537313434
11782,21.28611111111111
11783,25.46388888888889
11784,17.64666666666667
11785,18.794594594594596
11786,11.598305084745762
11787,18.526732673267325
11788,17.01186440677966
11789,15.426785714285714
11790,15.866666666666667
11791,18.655882352941177
11792,18.86891891891892
11793,17.898666666666667
11794,22.225
11795,14.328333333333333
11796,17.628455284552846
11797,16.577611940298507
11798,10.661029411764705
11799,14.026315789473685
11800,24.18
11801,11.029220779220779
11802,5.088148148148148
11803,13.51747572815534
11804,14.779069767441861
11805,17.1
11806,14.875555555555556
11807,16.703030303030303
11808,9.008520179372198
11809,18.233333333333334
11810,23.91470588235294
11811,24.40740740740741
11812,16.990291262135923
11813,20.945
11814,15.726666666666667
11815,10.342211055276382
11816,17.946153846153845
11817,13.568627450980392
11818,17.557142857142857
11819,15.397777777777778
11820,16.090123456790124
11821,16.935185185185187
11822,18.815
11823,17.6
11824,20.675
11825,22.129411764705882
11826,20.147368421052633
11827,16.63658536585366
11828,8.573563218390804
11829,15.63125
11830,12.709774436090225
11831,19.339344262295082
11832,21.203703703703702
11833,9.53974358974359
11834,19.353125
11835,13.341860465116278
11836,16.170676691729323
11837,16.729508196721312
11838,19.444117647058825
11839,17.878260869565217
11840,16.776315789473685
11841,14.493548387096775
11842,17.030927835051546
11843,15.708695652173914
11844,13.76258064516129
11845,16.495555555555555
11846,18.684536082474228
11847,15.382539682539683
11848,15.314545454545454
11849,19.56875
11850,14.28503937007874
11851,12.459447004608295
11852,14.330597014925374
11853,14.107608695652173
11854,15.85234375
11855,13.884297520661157
11856,19.424
11857,18.457575757575757
11858,25.357142857142858
11859,18.044444444444444
11860,14.736904761904762
11861,14.559712230215828
11862,19.503030303030304
11863,20.082758620689656
11864,16.705952380952382
11865,24.679166666666667
11866,14.227272727272727
11867,15.286046511627907
11868,16.612820512820512
11869,28.314285714285713
11870,17.159016393442624
11871,17.120689655172413
11872,19.155
11873,17.006
11874,16.210434782608697
11875,17.29722222222222
11876,13.591964285714285
11877,24.865591397849464
11878,20.472727272727273
11879,16.9725
11880,11.00344827586207
11881,12.457046979865773
11882,19.490625
11883,18.86730769230769
11884,15.135294117647058
11885,17.704878048780486
11886,52.41818181818182
11887,15.695
11888,18.356410256410257
11889,21.630188679245283
11890,14.363333333333333
11891,12.20923076923077
11892,14.463636363636363
11893,14.733333333333333
11894,13.744755244755245
11895,14.742342342342342
11896,17.548571428571428
11897,11.682857142857143
11898,16.01951219512195
11899,13.019428571428572
11900,14.298601398601399
11901,16.79191919191919
11902,13.791489361702128
11903,17.522222222222222
11904,17.33586956521739
11905,19.196969696969695
11906,16.917910447761194
11907,11.352173913043478
11908,14.864583333333334
11909,15.122222222222222
11910,8.56
11911,15.76
11912,14.429230769230768
11913,13.65
11914,16.292537313432835
11915,9.57479674796748
11916,19.470238095238095
11917,12.610891089108911
11918,15.064150943396227
11919,16.249180327868853
11920,40.085
11921,16.158823529411766
11922,5.890140845070422
11923,17.194949494949494
11924,16.65164835164835
11925,16.370535714285715
11926,19.42058823529412
11927,24.684905660377357
11928,10.581889763779527
11929,17.816438356164383
11930,15.22
11931,24.70943396226415
11932,13.663963963963964
11933,24.038709677419355
11934,23.556603773584907
11935,15.334545454545454
11936,23.892592592592592
11937,21.830864197530865
11938,16.49878048780488
11939,17.34626865671642
11940,19.445454545454545
11941,15.621951219512194
11942,14.702061855670102
11943,13.81875
11944,17.547524752475248
11945,14.3453125
11946,14.046031746031746
11947,9.771681415929203
11948,18.84952380952381
11949,16.366433566433567
11950,12.006976744186046
11951,12.780722891566265
11952,19.18955223880597
11953,27.871186440677967
11954,21.029787234042555
11955,16.55
11956,13.664864864864866
11957,14.372164948453609
11958,15.891011235955057
11959,11.692156862745097
11960,16.064462809917355
11961,13.21
11962,11.250847457627119
11963,11.111764705882353
11964,15.628205128205128
11965,20.779761904761905
11966,18.283809523809524
11967,24.376595744680852
11968,15.86304347826087
11969,11.027142857142858
11970,15.612977099236641
11971,17.027868852459015
11972,14.087394957983193
11973,19.143243243243244
11974,11.355121951219513
11975,8.63103448275862
11976,14.108333333333333
11977,14.819254658385093
11978,14.872
11979,13.569426751592356
11980,21.865853658536587
11981,18.52857142857143
11982,15.148275862068965
11983,10.9625
11984,25.103703703703705
11985,13.918181818181818
11986,19.905263157894737
11987,22.384375
11988,10.944549763033175
11989,11.88
11990,18.91176470588235
11991,14.077235772357724
11992,16.464285714285715
11993,16.76818181818182
11994,13.176388888888889
11995,14.372916666666667
11996,14.302631578947368
11997,13.661682242990654
11998,16.360526315789475
11999,18.0126213592233
12000,14.73409090909091
12001,17.808108108108108
12002,14.065573770491802
12003,15.006474820143884
12004,11.587692307692308
12005,19.122764227642275
12006,16.232558139534884
12007,13.072340425531914
12008,15.200990099009902
12009,17.541666666666668
12010,19.230232558139534
12011,17.225316455696202
12012,13.7
12013,20.395454545454545
12014,13.774556213017751
12015,19.07872340425532
12016,9.96183574879227
12017,13.092198581560284
12018,13.788157894736843
12019,16.74404761904762
12020,15.992857142857142
12021,19.918333333333333
12022,13.032
12023,21.265625
12024,15.39010989010989
12025,19.420454545454547
12026,21.94857142857143
12027,17.842
12028,14.307142857142857
12029,13.975352112676056
12030,13.0825
12031,27.131034482758622
12032,18.071428571428573
12033,15.6625
12034,13.189285714285715
12035,21.153191489361703
12036,14.995
12037,22.96153846153846
12038,21.620689655172413
12039,20.489814814814814
12040,14.606315789473685
12041,17.125
12042,18.647286821705425
12043,28.740909090909092
12044,9.788495575221239
12045,19.495
12046,15.641176470588235
12047,18.937894736842104
12048,18.55
12049,20.7
12050,13.938805970149254
12051,17.48131868131868
12052,12.741176470588234
12053,22.033846153846152
12054,16.775308641975307
12055,14.19375
12056,8.612727272727273
12057,16.325641025641026
12058,25.264864864864865
12059,13.757425742574258
12060,15.705154639175257
12061,15.847058823529412
12062,16.25686274509804
12063,15.54
12064,16.1015625
12065,17.088636363636365
12066,21.933333333333334
12067,18.456179775280898
12068,18.72016806722689
12069,10.316129032258065
12070,16.182242990654206
12071,18.4
12072,12.55
12073,20.75888888888889
12074,14.542622950819672
12075,16.046043165467626
12076,21.360526315789475
12077,6.937931034482759
12078,17.141666666666666
12079,12.513868613138687
12080,12.713333333333333
12081,19.015384615384615
12082,16.426262626262627
12083,14.418095238095239
12084,14.187234042553191
12085,18.166666666666668
12086,17.1
12087,11.022619047619047
12088,15.477906976744187
12089,17.03937007874016
12090,15.112403100775193
12091,13.840425531914894
12092,17.772222222222222
12093,19.40692307692308
12094,19.202247191011235
12095,15.271153846153846
12096,16.01142857142857
12097,20.965853658536584
12098,21.427027027027027
12099,14.336363636363636
12100,19.13939393939394
12101,19.134920634920636
12102,19.011764705882353
12103,16.620325203252033
12104,12.785840707964601
12105,13.770588235294118
12106,16.329473684210527
12107,17.00945945945946
12108,18.38125
12109,18.675
12110,15.003076923076923
12111,10.26934673366834
12112,24.791379310344826
12113,23.765079365079366
12114,17.842105263157894
12115,12.8
12116,17.07837837837838
12117,15.955963302752293
12118,18.34375
12119,21.022807017543858
12120,14.807142857142857
12121,13.004
12122,9.347368421052632
12123,15.65042735042735
12124,18.808823529411764
12125,20.19433962264151
12126,6.143452380952381
12127,15.580281690140845
12128,17.379487179487178
12129,16.653846153846153
12130,19.742857142857144
12131,14.393548387096773
12132,17.08823529411765
12133,9.919553072625698
12134,16.885
12135,19.941111111111113
12136,17.137878787878787
12137,19.013636363636362
12138,15.79109589041096
12139,12.75959595959596
12140,20.125
12141,26.35
12142,25.126984126984127
12143,9.732735426008968
12144,16.634453781512605
12145,13.827272727272728
12146,15.903603603603603
12147,15.054867256637168
12148,20.225
12149,15.959821428571429
12150,17.53103448275862
12151,14.055
12152,18.30294117647059
12153,14.172916666666667
12154,16.7
12155,11.902941176470588
12156,15.639583333333333
12157,16.981578947368423
12158,16.588709677419356
12159,19.782608695652176
12160,18.56578947368421
12161,15.506741573033707
12162,18.468817204301075
12163,10.908695652173913
12164,24.394285714285715
12165,10.777894736842105
12166,21.261111111111113
12167,19.05142857142857
12168,12.763636363636364
12169,17.936842105263157
12170,17.843617021276597
12171,13.75
12172,13.321052631578947
12173,19.02857142857143
12174,16.7525
12175,16.16296296296296
12176,16.419736842105262
12177,11.641935483870968
12178,17.17222222222222
12179,9.65268817204301
12180,15.116666666666667
12181,12.673333333333334
12182,23.45625
12183,14.755555555555556
12184,18.510687022900765
12185,15.61875
12186,19.496153846153845
12187,9.378472222222221
12188,19.686842105263157
12189,16.889473684210525
12190,10.197989949748743
12191,21.104109589041094
12192,14.95
12193,18.028846153846153
12194,10.108333333333333
12195,15.82857142857143
12196,17.788235294117648
12197,19.557142857142857
12198,14.72037037037037
12199,15.459677419354838
12200,4.713953488372093
12201,17.488888888888887
12202,23.034615384615385
12203,13.367123287671232
12204,16.07439024390244
12205,16.472093023255812
12206,14.89503105590062
12207,14.265116279069767
12208,16.150793650793652
12209,17.175675675675677
12210,16.055555555555557
12211,16.802
12212,19.233333333333334
12213,17.82164948453608
12214,19.605882352941176
12215,16.651282051282053
12216,11.233179723502305
12217,14.710204081632654
12218,18.219101123595507
12219,17.49375
12220,15.212068965517242
12221,16.294545454545453
12222,16.560176991150442
12223,17.624285714285715
12224,17.504301075268817
12225,14.470103092783505
12226,18.291428571428572
12227,15.671739130434782
12228,13.601694915254237
12229,12.31875
12230,20.774025974025975
12231,17.5109375
12232,15.954629629629629
12233,18.76164383561644
12234,14.017924528301887
12235,18.466666666666665
12236,17.33684210526316
12237,16.84580152671756
12238,16.25263157894737
12239,15.676470588235293
12240,18.28048780487805
12241,16.998148148148147
12242,14.931111111111111
12243,6.512807881773399
12244,18.01609195402299
12245,18.112280701754386
12246,16.507894736842104
12247,18.175757575757576
12248,18.077551020408162
12249,29.50232558139535
12250,13.825490196078432
12251,15.399305555555555
12252,13.690909090909091
12253,16.474358974358974
12254,11.482481751824817
12255,17.708450704225353
12256,14.637209302325582
12257,14.919230769230769
12258,21.126666666666665
12259,14.078888888888889
12260,19.033333333333335
12261,19.841176470588234
12262,18.497826086956522
12263,10.991071428571429
12264,17.517567567567568
12265,10.184931506849315
12266,17.70689655172414
12267,14.492682926829268
12268,16.37272727272727
12269,13.642553191489363
12270,18.553125
12271,5.388181818181818
12272,25.04423076923077
12273,18.935897435897434
12274,23.025806451612905
12275,15.71875
12276,13.053125
12277,11.288732394366198
12278,11.151190476190477
12279,14.733962264150943
12280,17.654
12281,16.06638655462185
12282,13.416071428571428
12283,14.8275
12284,22.85
12285,13.881818181818181
12286,17.921212121212122
12287,19.892957746478874
12288,16.817757009345794
12289,17.368115942028986
12290,14.8
12291,17.695
12292,14.3525
12293,13.831818181818182
12294,20.674193548387098
12295,13.863636363636363
12296,12.84679802955665
12297,13.616666666666667
12298,17.03047619047619
12299,35.375
12300,21.76304347826087
12301,12.509708737864077
12302,16.44607843137255
12303,13.763636363636364
12304,15.9
12305,16.914772727272727
12306,19.60909090909091
12307,10.574264705882353
12308,26.155263157894737
12309,17.08205128205128
12310,13.844202898550725
12311,16.946153846153845
12312,15.715596330275229
12313,16.607042253521126
12314,16.484615384615385
12315,14.520863309352517
12316,16.836363636363636
12317,18.126666666666665
12318,14.892307692307693
12319,21.443103448275863
12320,15.87
12321,16.5525
12322,11.378666666666666
12323,18.305882352941175
12324,11.281428571428572
12325,13.629203539823008
12326,18.75
12327,17.2875
12328,15.74
12329,14.498907103825136
12330,16.252173913043478
12331,14.467241379310344
12332,12.064285714285715
12333,19.171875
12334,12.123529411764705
12335,19.553260869565218
12336,30.96923076923077
12337,15.134146341463415
12338,21.59032258064516
12339,21.0348623853211
12340,19.01875
12341,18.36842105263158
12342,16.32857142857143
12343,17.988095238095237
12344,15.61111111111111
12345,20.958904109589042
12346,14.538181818181819
12347,18.996969696969696
12348,16.877906976744185
12349,16.690265486725664
12350,16.6725
12351,15.607339449541284
12352,15.134567901234568
12353,17.087951807228915
12354,22.141538461538463
12355,19.53103448275862
12356,16.814406779661017
12357,16.419444444444444
12358,17.27638888888889
12359,19.319512195121952
12360,15.871428571428572
12361,9.876237623762377
12362,17.07857142857143
12363,15.853146853146853
12364,16.644055944055943
12365,15.809756097560976
12366,9.297540983606558
12367,14.255
12368,15.452830188679245
12369,16.422018348623855
12370,15.424137931034483
12371,17.308163265306124
12372,15.466666666666667
12373,16.92162162162162
12374,17.241935483870968
12375,14.262745098039217
12376,13.649152542372882
12377,17.715384615384615
12378,20.710526315789473
12379,13.413223140495868
12380,12.97391304347826
12381,14.069298245614036
12382,17.692792792792794
12383,15.944736842105263
12384,14.776666666666667
12385,20.425806451612903
12386,15.989423076923076
12387,16.244827586206895
12388,18.172307692307694
12389,16.858974358974358
12390,15.657843137254902
12391,18.958823529411763
12392,6.917977528089888
12393,15.353968253968254
12394,19.360869565217392
12395,15.945689655172414
12396,17.98782608695652
12397,11.248591549295774
12398,13.108
12399,18.684536082474228
12400,16.697222222222223
12401,14.456204379562044
12402,18.84285714285714
12403,19.2390243902439
12404,15.639024390243902
12405,15.86
12406,2.765470852017937
12407,15.252173913043478
12408,9.058333333333334
12409,16.155128205128204
12410,17.995744680851065
12411,18.110227272727272
12412,9.506666666666666
12413,18.995833333333334
12414,17.6375
12415,15.30408163265306
12416,17.718309859154928
12417,10.108333333333333
12418,10.660869565217391
12419,6.575935828877006
12420,14.94625
12421,16.945544554455445
12422,18.502739726027396
12423,19.964444444444446
12424,16.67948717948718
12425,12.932
12426,18.403703703703705
12427,15.6953125
12428,25.946666666666665
12429,7.946666666666666
12430,17.116666666666667
12431,17.546341463414635
12432,15.568627450980392
12433,13.10057142857143
12434,16.50537634408602
12435,16.287301587301588
12436,12.55735294117647
12437,19.498989898989898
12438,20.803409090909092
12439,13.594444444444445
12440,21.672727272727272
12441,13.008333333333333
12442,15.591176470588236
12443,13.26198347107438
12444,15.442857142857143
12445,16.271052631578947
12446,13.081318681318681
12447,13.402970297029704
12448,16.881132075471697
12449,19.38869565217391
12450,11.005882352941176
12451,15.863888888888889
12452,13.791911764705882
12453,16.068421052631578
12454,20.819298245614036
12455,16.875
12456,14.955625
12457,17.06086956521739
12458,12.226315789473684
12459,22.984285714285715
12460,12.642105263157895
12461,19.8
12462,15.55609756097561
12463,11.963181818181818
12464,18.451546391752576
12465,17.757575757575758
12466,17.814583333333335
12467,15.55108695652174
12468,17.138235294117646
12469,14.642307692307693
12470,10.506716417910448
12471,17.86875
12472,18.077692307692306
12473,16.91176470588235
12474,16.21404958677686
12475,14.204166666666667
12476,16.773333333333333
12477,12.175308641975308
12478,19.07016129032258
12479,21.55217391304348
12480,20.675
12481,28.145454545454545
12482,27.92222222222222
12483,11.073469387755102
12484,15.064615384615385
12485,15.04949494949495
12486,15.459090909090909
12487,15.767826086956521
12488,17.142391304347825
12489,13.094805194805195
12490,15.356923076923078
12491,16.677419354838708
12492,17.7979797979798
12493,17.65730337078652
12494,22.90357142857143
12495,11.242553191489362
12496,15.995890410958904
12497,17.92058823529412
12498,14.466304347826087
12499,13.290909090909091
12500,17.89032258064516
12501,4.35586592178771
12502,10.328804347826088
12503,15.093162393162393
12504,11.694117647058823
12505,8.994174757281554
12506,12.634722222222223
12507,17.78306451612903
12508,17.874074074074073
12509,17.322222222222223
12510,16.950769230769232
12511,17.864285714285714
12512,15.875735294117646
12513,19.6272
12514,28.42
12515,9.542857142857143
12516,20.581132075471697
12517,22.412121212121214
12518,12.657547169811322
12519,16.476315789473684
12520,13.96338028169014
12521,21.118333333333332
12522,12.798780487804878
12523,22.494444444444444
12524,13.304615384615385
12525,16.492
12526,19.606756756756756
12527,16.736607142857142
12528,12.192307692307692
12529,15.234939759036145
12530,13.438461538461539
12531,14.188235294117646
12532,4.242105263157895
12533,20.24736842105263
12534,18.128
12535,18.6875
12536,17.33888888888889
12537,15.206024096385542
12538,13.890217391304347
12539,8.498019801980199
12540,14.510236220472441
12541,24.49705882352941
12542,15.34871794871795
12543,15.047368421052632
12544,16.450413223140497
12545,20.8953125
12546,10.497701149425287
12547,21.166666666666668
12548,22.771428571428572
12549,15.616513761467889
12550,18.309782608695652
12551,13.8231884057971
12552,17.326027397260273
12553,17.409756097560976
12554,11.013333333333334
12555,17.3472972972973
12556,13.17457627118644
12557,13.341739130434783
12558,23.964615384615385
12559,12.017910447761194
12560,19.01578947368421
12561,7.347058823529411
12562,17.731428571428573
12563,21.13142857142857
12564,17.719444444444445
12565,16.920754716981133
12566,16.0175
12567,11.971945701357466
12568,15.027433628318583
12569,13.71320754716981
12570,16.868695652173912
12571,17.546728971962615
12572,18.337096774193547
12573,16.62537313432836
12574,8.35
12575,12.549514563106795
12576,18.875
12577,14.597029702970296
12578,11.810256410256411
12579,15.676271186440678
12580,17.684615384615384
12581,17.93846153846154
12582,22.113636363636363
12583,18.5
12584,19.558
12585,16.55223880597015
12586,9.414444444444445
12587,16.31219512195122
12588,26.863829787234042
12589,11.145121951219512
12590,13.427611940298508
12591,18.772222222222222
12592,14.435897435897436
12593,13.392537313432836
12594,15.634146341463415
12595,9.407103825136613
12596,15.68780487804878
12597,16.175862068965518
12598,5.886363636363637
12599,15.357831325301206
12600,14.841269841269842
12601,19.164444444444445
12602,15.529838709677419
12603,8.972566371681417
12604,18.10217391304348
12605,13.288571428571428
12606,21.36470588235294
12607,20.948387096774194
12608,11.709090909090909
12609,16.610434782608696
12610,12.862686567164179
12611,19.737894736842104
12612,11.215748031496062
12613,24.03731343283582
12614,7.625233644859813
12615,15.938235294117646
12616,10.45234899328859
12617,19.517241379310345
12618,16.468
12619,15.264925373134329
12620,17.864516129032257
12621,15.011458333333334
12622,12.884615384615385
12623,20.377083333333335
12624,11.713023255813953
12625,21.796
12626,10.6375
12627,19.183333333333334
12628,15.325252525252525
12629,15.61951219512195
12630,25.92058823529412
12631,18.646875
12632,17.06
12633,18.065853658536586
12634,14.321568627450981
12635,24.04230769230769
12636,22.484615384615385
12637,14.537931034482758
